Time;Date;1_Feed_FLOW_CF01_PV;1_Feed_FLOW_CF01_SV;1_Feed_FLOW_CF02_PV;1_Feed_FLOW_CF02_SV;1_Feed_FLOW_CF03_SV;1_Feed_FLOW_CF03_SV;1_Feed_FLOW_CF04_SV;1_Feed_FLOW_CF04_SV;1_Feed_FLOW_CF05_SV;1_Feed_FLOW_CF05_SV;1_Feed_FLOW_CF06_SV;1_Feed_FLOW_CF06_SV
6:08:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:08:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:08:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:09:11;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:09:31;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
6:09:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:10:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:10:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:10:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:11:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:11:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:11:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:12:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:12:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:12:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:13:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:13:31;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:13:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:14:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:14:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:14:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:15:11;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:15:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:15:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:16:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:16:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:16:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:17:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:17:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:17:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:18:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:18:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:18:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:19:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:19:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:19:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:20:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:20:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:20:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:21:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:21:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:21:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:22:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:22:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:22:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:23:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:23:31;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
6:23:51;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
6:24:11;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:24:31;23/12/2015;-0.26875;0;0;0;0;0;0;0;0;0;0;0
6:24:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:25:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:25:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:25:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:26:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:26:32;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:26:52;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:27:12;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
6:27:32;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:27:52;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:28:12;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:28:32;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:28:52;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:29:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:29:32;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:29:52;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:30:12;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:30:32;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:30:52;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:31:12;23/12/2015;-0.275;0;0;0;0;0;0;0;0;0;0;0
6:31:32;23/12/2015;-0.275;0;0;0;0;0;0;0;0;0;0;0
6:31:52;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
6:32:12;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:32:32;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:32:52;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:33:12;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:33:32;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:33:52;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:34:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:34:32;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:34:52;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:35:12;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:35:32;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:35:52;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:36:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:36:32;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:36:52;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:37:12;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:37:32;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:37:52;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:38:12;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:38:32;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:38:52;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:39:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:39:32;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:39:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:40:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:40:31;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:40:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:41:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:41:31;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:41:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:42:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:42:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:42:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:43:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:43:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:43:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:44:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:44:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:44:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:45:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:45:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:45:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:46:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:46:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:46:51;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:47:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:47:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:47:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:48:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:48:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:48:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:49:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:49:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:49:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:50:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:50:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:50:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:51:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:51:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:51:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:52:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:52:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:52:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:53:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:53:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:53:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:54:11;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:54:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:54:51;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
6:55:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:55:31;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:55:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:56:11;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:56:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:56:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:57:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:57:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:57:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:58:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:58:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:58:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:59:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:59:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:59:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:00:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:00:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:00:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:01:11;23/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:01:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:01:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:02:11;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:02:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:02:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:03:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:03:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:03:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:04:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:04:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:04:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:05:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:05:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:05:51;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:06:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:06:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:06:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:07:11;23/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:07:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:07:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:08:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:08:31;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:08:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:09:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:09:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:09:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:10:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:10:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:10:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:11:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:11:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:11:51;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:12:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:12:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:12:51;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
7:13:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:13:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:13:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:14:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:14:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:14:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:15:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:15:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:15:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:16:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:16:31;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:16:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:17:11;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:17:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:17:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:18:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:18:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:18:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:19:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:19:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:19:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:20:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:20:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:20:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:21:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:21:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:21:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:22:11;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:22:31;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:22:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:23:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:23:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:23:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:24:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:24:31;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:24:51;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:25:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:25:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:25:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:26:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:26:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:26:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:27:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:27:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:27:51;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:28:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:28:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:28:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:29:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:29:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:29:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:30:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:30:32;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:30:52;23/12/2015;-0.275;0;0;0;0;0;0;0;0;0;0;0
7:31:12;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
7:31:32;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:31:52;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:32:12;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:32:32;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:32:52;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:33:12;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:33:32;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:33:52;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:34:12;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:34:32;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:34:52;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:35:12;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:35:32;23/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:35:52;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:36:12;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:36:32;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:36:52;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:37:12;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:37:32;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:37:52;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:38:12;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:38:32;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:38:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:39:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:39:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:39:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:40:11;23/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:40:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:40:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:41:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:41:31;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:41:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:42:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:42:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:42:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:43:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:43:31;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:43:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:44:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:44:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:44:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:45:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:45:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:45:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:46:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:46:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:46:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:47:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:47:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:47:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:48:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:48:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:48:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:49:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:49:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:49:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:50:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:50:31;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:50:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:51:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:51:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:51:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:52:11;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:52:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:52:51;23/12/2015;-0.2875;0;0;0;0;0;0;0;0;0;0;0
7:53:11;23/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
7:53:31;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:53:51;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:54:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:54:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:54:51;23/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
7:55:11;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:55:31;23/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:55:51;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:56:11;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:56:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:56:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:57:11;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:57:31;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:57:51;23/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:58:11;23/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:58:31;23/12/2015;-0.28125;0;0;0;0;0;0;0;0;0;0;0
7:58:51;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:59:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:59:31;23/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:59:51;23/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
8:00:11;23/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
