Time;Date;PI-01 Liquid_HC;PI-02 Gas_HC;PI-03 Inert;PI-04 H2O;PI-05 Elicra;PI-06 Nabertherm;PI-07 Outlet Reactor;PI-08 RGA Effluent Inlet
3:18:11;23/12/2015;1.663773E-02;7.071036E-02;4.340278E-03;0.2828414;7.161458E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:18:31;23/12/2015;1.699942E-02;7.034867E-02;4.701968E-03;0.2826606;7.052951E-03;-3.555556;-2.354601E-02;-6.835938E-03
3:18:51;23/12/2015;1.681858E-02;7.071036E-02;4.521123E-03;0.2828414;7.161458E-03;-3.555556;-2.332899E-02;-6.835938E-03
3:19:11;23/12/2015;1.681858E-02;7.071036E-02;4.701968E-03;0.2830223;7.161458E-03;-3.555556;-0.0234375;-6.944444E-03
3:19:31;23/12/2015;1.627604E-02;7.034867E-02;4.340278E-03;0.2832031;7.052951E-03;-3.555556;-2.365451E-02;-7.161458E-03
3:19:51;23/12/2015;1.699942E-02;7.034867E-02;4.701968E-03;0.2822989;6.727431E-03;-3.555556;-2.365451E-02;-7.269965E-03
3:20:11;23/12/2015;1.718027E-02;0.0708912;4.340278E-03;0.2824798;6.944444E-03;-3.555556;-0.0234375;-7.269965E-03
3:20:31;23/12/2015;1.699942E-02;7.071036E-02;4.521123E-03;0.2828414;7.378472E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:20:51;23/12/2015;1.699942E-02;0.0708912;4.882813E-03;0.2830223;7.269965E-03;-3.555556;-2.376302E-02;-7.161458E-03
3:21:11;23/12/2015;1.663773E-02;0.0708912;4.521123E-03;0.2830223;7.052951E-03;-3.555556;-2.376302E-02;-6.727431E-03
3:21:31;23/12/2015;1.718027E-02;0.0708912;4.159433E-03;0.2826606;6.944444E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:21:51;23/12/2015;1.699942E-02;0.0708912;4.701968E-03;0.2822989;7.161458E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:22:11;23/12/2015;0.0177228;7.052951E-02;4.340278E-03;0.2828414;6.944444E-03;-3.555556;-2.365451E-02;-6.944444E-03
3:22:31;23/12/2015;1.736111E-02;7.052951E-02;4.340278E-03;0.2824798;6.944444E-03;-3.555556;-2.398004E-02;-6.835938E-03
3:22:51;23/12/2015;0.0177228;7.071036E-02;4.521123E-03;0.2824798;7.052951E-03;-3.555556;-0.0234375;-6.944444E-03
3:23:11;23/12/2015;1.718027E-02;7.125289E-02;4.521123E-03;0.2826606;7.269965E-03;-3.555556;-0.0234375;-7.378472E-03
3:23:31;23/12/2015;1.736111E-02;7.071036E-02;4.521123E-03;0.2826606;7.161458E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:23:51;23/12/2015;1.699942E-02;7.034867E-02;4.521123E-03;0.2828414;7.486979E-03;-3.555556;-2.376302E-02;-7.161458E-03
3:24:11;23/12/2015;1.736111E-02;7.052951E-02;4.340278E-03;0.2824798;7.378472E-03;-3.555556;-0.0234375;-7.378472E-03
3:24:31;23/12/2015;1.718027E-02;7.034867E-02;4.159433E-03;0.2824798;7.269965E-03;-3.555556;-2.376302E-02;-7.378472E-03
3:24:51;23/12/2015;1.736111E-02;7.034867E-02;4.340278E-03;0.2826606;7.486979E-03;-3.555556;-2.387153E-02;-7.052951E-03
3:25:11;23/12/2015;1.718027E-02;7.071036E-02;4.340278E-03;0.2824798;7.595486E-03;-3.555556;-2.354601E-02;-6.944444E-03
3:25:31;23/12/2015;1.736111E-02;7.071036E-02;4.340278E-03;0.2821181;7.486979E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:25:51;23/12/2015;1.736111E-02;7.052951E-02;4.521123E-03;0.2826606;7.486979E-03;-3.555556;-2.376302E-02;-7.161458E-03
3:26:11;23/12/2015;1.718027E-02;7.052951E-02;4.701968E-03;0.2824798;7.486979E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:26:31;23/12/2015;1.718027E-02;7.016782E-02;4.701968E-03;0.2828414;7.595486E-03;-3.555556;-2.398004E-02;-7.052951E-03
3:26:51;23/12/2015;1.699942E-02;7.052951E-02;4.340278E-03;0.2824798;7.269965E-03;-3.555556;-2.365451E-02;-7.161458E-03
3:27:11;23/12/2015;1.718027E-02;7.071036E-02;3.797743E-03;0.2828414;7.486979E-03;-3.555556;-2.398004E-02;-7.052951E-03
3:27:31;23/12/2015;1.663773E-02;7.052951E-02;4.159433E-03;0.2830223;7.378472E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:27:51;23/12/2015;1.681858E-02;7.071036E-02;4.340278E-03;0.2824798;7.052951E-03;-3.555556;-2.365451E-02;-6.944444E-03
3:28:11;23/12/2015;1.699942E-02;0.0708912;3.978588E-03;0.2826606;7.161458E-03;-3.555556;-2.354601E-02;-6.944444E-03
3:28:31;23/12/2015;1.754196E-02;7.071036E-02;4.521123E-03;0.2830223;7.269965E-03;-3.555556;-0.0234375;-7.052951E-03
3:28:51;23/12/2015;1.681858E-02;7.107205E-02;4.159433E-03;0.2830223;7.161458E-03;-3.555556;-2.365451E-02;-7.161458E-03
3:29:11;23/12/2015;1.681858E-02;7.052951E-02;4.340278E-03;0.2828414;7.161458E-03;-3.555556;-2.398004E-02;-7.378472E-03
3:29:31;23/12/2015;1.718027E-02;7.052951E-02;4.340278E-03;0.2826606;7.269965E-03;-3.555556;-2.387153E-02;-7.161458E-03
3:29:51;23/12/2015;1.681858E-02;7.034867E-02;3.978588E-03;0.2826606;7.378472E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:30:11;23/12/2015;1.681858E-02;7.071036E-02;4.340278E-03;0.2826606;7.161458E-03;-3.555556;-2.387153E-02;-7.161458E-03
3:30:31;23/12/2015;1.681858E-02;7.052951E-02;4.340278E-03;0.2826606;7.378472E-03;-3.555556;-2.387153E-02;-7.269965E-03
3:30:51;23/12/2015;0.0160952;7.052951E-02;4.159433E-03;0.2828414;7.269965E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:31:11;23/12/2015;1.681858E-02;7.071036E-02;4.159433E-03;0.2824798;7.486979E-03;-3.555556;-2.365451E-02;-7.161458E-03
3:31:31;23/12/2015;1.591435E-02;0.0708912;4.159433E-03;0.2828414;7.161458E-03;-3.555556;-2.408854E-02;-7.052951E-03
3:31:51;23/12/2015;1.663773E-02;0.0708912;3.797743E-03;0.2828414;7.052951E-03;-3.555556;-2.365451E-02;-7.269965E-03
3:32:11;23/12/2015;1.663773E-02;7.107205E-02;4.159433E-03;0.2824798;7.269965E-03;-3.555556;-2.398004E-02;-7.161458E-03
3:32:31;23/12/2015;1.627604E-02;0.0708912;4.159433E-03;0.2824798;7.378472E-03;-3.555556;-2.408854E-02;-6.835938E-03
3:32:51;23/12/2015;1.681858E-02;7.107205E-02;3.978588E-03;0.2824798;7.161458E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:33:11;23/12/2015;1.645689E-02;0.0708912;3.978588E-03;0.2824798;7.269965E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:33:31;23/12/2015;1.718027E-02;7.125289E-02;3.978588E-03;0.2822989;7.161458E-03;-3.555556;-2.354601E-02;-7.269965E-03
3:33:51;23/12/2015;1.681858E-02;7.034867E-02;4.340278E-03;0.2821181;7.161458E-03;-3.555556;-2.365451E-02;-6.944444E-03
3:34:11;23/12/2015;1.663773E-02;7.071036E-02;4.340278E-03;0.2819372;7.052951E-03;-3.555556;-2.376302E-02;-7.378472E-03
3:34:31;23/12/2015;1.681858E-02;7.034867E-02;4.521123E-03;0.2822989;7.595486E-03;-3.555556;-2.365451E-02;-6.835938E-03
3:34:51;23/12/2015;1.663773E-02;7.016782E-02;3.978588E-03;0.2819372;7.161458E-03;-3.555556;-2.376302E-02;-7.161458E-03
3:35:11;23/12/2015;1.573351E-02;7.071036E-02;3.797743E-03;0.2824798;7.269965E-03;-3.555556;-2.408854E-02;-7.161458E-03
3:35:31;23/12/2015;1.627604E-02;7.052951E-02;4.521123E-03;0.2824798;6.944444E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:35:51;23/12/2015;1.699942E-02;7.071036E-02;4.340278E-03;0.2824798;6.835938E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:36:11;23/12/2015;1.681858E-02;7.016782E-02;4.159433E-03;0.2821181;6.944444E-03;-3.555556;-2.354601E-02;-7.269965E-03
3:36:31;23/12/2015;1.627604E-02;7.071036E-02;4.340278E-03;0.2822989;7.052951E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:36:51;23/12/2015;1.681858E-02;7.052951E-02;4.340278E-03;0.2824798;7.052951E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:37:11;23/12/2015;1.627604E-02;7.071036E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.387153E-02;-7.161458E-03
3:37:31;23/12/2015;1.645689E-02;7.034867E-02;4.159433E-03;0.2826606;7.378472E-03;-3.555556;-2.332899E-02;-7.269965E-03
3:37:51;23/12/2015;1.627604E-02;7.052951E-02;4.159433E-03;0.2826606;7.161458E-03;-3.555556;-2.322049E-02;-7.161458E-03
3:38:11;23/12/2015;1.663773E-02;7.071036E-02;4.340278E-03;0.2822989;7.052951E-03;-3.555556;-2.354601E-02;-7.378472E-03
3:38:31;23/12/2015;1.627604E-02;0.0708912;4.882813E-03;0.2826606;7.052951E-03;-3.555556;-2.354601E-02;-7.486979E-03
3:38:51;23/12/2015;1.645689E-02;7.052951E-02;4.159433E-03;0.2830223;6.944444E-03;-3.555556;-2.387153E-02;-7.378472E-03
3:39:11;23/12/2015;0.0160952;0.0708912;4.521123E-03;0.2826606;7.161458E-03;-3.555556;-2.365451E-02;-7.052951E-03
3:39:31;23/12/2015;1.627604E-02;7.071036E-02;4.701968E-03;0.2822989;7.161458E-03;-3.555556;-2.376302E-02;-7.378472E-03
3:39:51;23/12/2015;1.591435E-02;7.016782E-02;4.701968E-03;0.2821181;7.161458E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:40:11;23/12/2015;1.645689E-02;7.071036E-02;4.340278E-03;0.2826606;7.052951E-03;-3.555556;-2.387153E-02;-7.161458E-03
3:40:31;23/12/2015;1.663773E-02;7.071036E-02;4.882813E-03;0.2822989;7.052951E-03;-3.555556;-2.365451E-02;-7.486979E-03
3:40:51;23/12/2015;1.627604E-02;7.034867E-02;4.701968E-03;0.2822989;6.835938E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:41:11;23/12/2015;1.645689E-02;7.034867E-02;4.521123E-03;0.2821181;7.052951E-03;-3.555556;-2.387153E-02;-7.595486E-03
3:41:31;23/12/2015;1.681858E-02;7.052951E-02;4.701968E-03;0.2822989;7.052951E-03;-3.555556;-2.419705E-02;-7.486979E-03
3:41:51;23/12/2015;1.645689E-02;7.052951E-02;4.521123E-03;0.2824798;7.378472E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:42:11;23/12/2015;1.645689E-02;7.034867E-02;4.340278E-03;0.2824798;6.944444E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:42:31;23/12/2015;1.573351E-02;7.052951E-02;4.159433E-03;0.2824798;7.378472E-03;-3.555556;-2.376302E-02;-7.052951E-03
3:42:51;23/12/2015;1.537182E-02;7.034867E-02;4.701968E-03;0.2826606;7.269965E-03;-3.555556;-2.365451E-02;-6.944444E-03
3:43:11;23/12/2015;0.0160952;7.016782E-02;4.340278E-03;0.2822989;7.269965E-03;-3.555556;-2.387153E-02;-7.269965E-03
3:43:31;23/12/2015;1.591435E-02;7.034867E-02;4.159433E-03;0.2817564;7.269965E-03;-3.555556;-2.419705E-02;-7.595486E-03
3:43:51;23/12/2015;1.591435E-02;7.016782E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.376302E-02;-0.0078125
3:44:11;23/12/2015;1.627604E-02;7.052951E-02;4.340278E-03;0.2828414;6.944444E-03;-3.555556;-2.419705E-02;-7.269965E-03
3:44:31;23/12/2015;1.591435E-02;7.016782E-02;4.521123E-03;0.2819372;7.161458E-03;-3.555556;-2.408854E-02;-7.269965E-03
3:44:51;23/12/2015;1.645689E-02;7.034867E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.376302E-02;-7.486979E-03
3:45:11;23/12/2015;1.591435E-02;7.034867E-02;4.340278E-03;0.2819372;7.052951E-03;-3.555556;-2.419705E-02;-7.486979E-03
3:45:31;23/12/2015;1.645689E-02;6.998698E-02;4.340278E-03;0.2821181;7.052951E-03;-3.555556;-2.419705E-02;-7.595486E-03
3:45:51;23/12/2015;1.699942E-02;7.034867E-02;4.340278E-03;0.2822989;7.052951E-03;-3.555556;-2.408854E-02;-7.378472E-03
3:46:11;23/12/2015;1.627604E-02;6.998698E-02;4.701968E-03;0.2824798;7.161458E-03;-3.555556;-2.408854E-02;-7.378472E-03
3:46:31;23/12/2015;1.645689E-02;7.034867E-02;4.159433E-03;0.2822989;7.052951E-03;-3.555556;-2.398004E-02;-7.378472E-03
3:46:51;23/12/2015;0.0160952;7.052951E-02;4.340278E-03;0.2822989;6.835938E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:47:11;23/12/2015;1.627604E-02;7.052951E-02;4.159433E-03;0.2826606;6.727431E-03;-3.555556;-2.419705E-02;-7.486979E-03
3:47:31;23/12/2015;1.627604E-02;6.998698E-02;4.340278E-03;0.2819372;7.161458E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:47:51;23/12/2015;1.573351E-02;6.998698E-02;4.340278E-03;0.2826606;7.161458E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:48:11;23/12/2015;0.0160952;7.016782E-02;4.701968E-03;0.2822989;7.161458E-03;-3.555556;-2.387153E-02;-7.486979E-03
3:48:31;23/12/2015;1.591435E-02;7.016782E-02;4.340278E-03;0.2824798;7.486979E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:48:51;23/12/2015;1.591435E-02;7.034867E-02;4.159433E-03;0.2822989;7.269965E-03;-3.555556;-2.430556E-02;-7.161458E-03
3:49:11;23/12/2015;1.591435E-02;7.016782E-02;4.340278E-03;0.2822989;7.052951E-03;-3.555556;-2.419705E-02;-7.486979E-03
3:49:31;23/12/2015;1.627604E-02;7.052951E-02;4.521123E-03;0.2826606;6.835938E-03;-3.555556;-2.398004E-02;-7.486979E-03
3:49:51;23/12/2015;1.573351E-02;6.998698E-02;4.701968E-03;0.2821181;7.269965E-03;-3.555556;-2.387153E-02;-7.378472E-03
3:50:11;23/12/2015;0.0160952;7.034867E-02;4.882813E-03;0.2822989;7.052951E-03;-3.555556;-2.387153E-02;-7.269965E-03
3:50:31;23/12/2015;1.663773E-02;7.034867E-02;4.521123E-03;0.2819372;7.052951E-03;-3.555556;-2.387153E-02;-7.269965E-03
3:50:51;23/12/2015;1.591435E-02;7.052951E-02;4.340278E-03;0.2821181;7.378472E-03;-3.555556;-2.365451E-02;-7.486979E-03
3:51:11;23/12/2015;1.699942E-02;7.016782E-02;3.978588E-03;0.2822989;6.944444E-03;-3.555556;-2.387153E-02;-7.378472E-03
3:51:31;23/12/2015;1.627604E-02;6.998698E-02;4.340278E-03;0.2822989;6.944444E-03;-3.555556;-2.376302E-02;-7.486979E-03
3:51:51;23/12/2015;1.555266E-02;7.034867E-02;3.978588E-03;0.2828414;6.944444E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:52:11;23/12/2015;1.627604E-02;7.034867E-02;4.521123E-03;0.2824798;7.052951E-03;-3.555556;-2.419705E-02;-7.703993E-03
3:52:31;23/12/2015;0.0160952;6.998698E-02;3.797743E-03;0.2826606;7.269965E-03;-3.555556;-2.398004E-02;-7.269965E-03
3:52:51;23/12/2015;1.627604E-02;7.034867E-02;4.521123E-03;0.2821181;7.052951E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:53:11;23/12/2015;1.591435E-02;7.052951E-02;4.701968E-03;0.2822989;6.727431E-03;-3.555556;-2.398004E-02;-7.378472E-03
3:53:31;23/12/2015;0.0160952;7.034867E-02;4.701968E-03;0.2819372;7.052951E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:53:51;23/12/2015;1.573351E-02;7.034867E-02;4.701968E-03;0.2822989;7.052951E-03;-3.555556;-2.398004E-02;-7.595486E-03
3:54:11;23/12/2015;1.537182E-02;6.998698E-02;4.159433E-03;0.2828414;6.944444E-03;-3.555556;-2.387153E-02;-7.269965E-03
3:54:31;23/12/2015;1.555266E-02;6.998698E-02;4.701968E-03;0.2821181;7.161458E-03;-3.555556;-2.430556E-02;-7.486979E-03
3:54:51;23/12/2015;1.501013E-02;7.016782E-02;4.701968E-03;0.2824798;7.161458E-03;-3.555556;-2.408854E-02;-7.378472E-03
3:55:11;23/12/2015;1.537182E-02;7.016782E-02;4.521123E-03;0.2826606;6.618924E-03;-3.555556;-2.408854E-02;-7.378472E-03
3:55:31;23/12/2015;1.555266E-02;6.998698E-02;4.521123E-03;0.2822989;7.052951E-03;-3.555556;-2.430556E-02;-7.378472E-03
3:55:51;23/12/2015;1.537182E-02;6.962529E-02;4.882813E-03;0.2822989;7.052951E-03;-3.555556;-2.419705E-02;-7.161458E-03
3:56:11;23/12/2015;1.537182E-02;7.016782E-02;5.063657E-03;0.2821181;6.835938E-03;-3.555556;-2.419705E-02;-7.378472E-03
3:56:31;23/12/2015;1.591435E-02;7.052951E-02;4.701968E-03;0.2822989;7.161458E-03;-3.555556;-2.408854E-02;-7.269965E-03
3:56:51;23/12/2015;1.537182E-02;7.034867E-02;4.701968E-03;0.2822989;7.052951E-03;-3.555556;-2.408854E-02;-7.052951E-03
3:57:11;23/12/2015;1.573351E-02;7.016782E-02;4.701968E-03;0.2822989;7.161458E-03;-3.555556;-2.376302E-02;-7.161458E-03
3:57:31;23/12/2015;1.573351E-02;7.016782E-02;4.159433E-03;0.2821181;7.052951E-03;-3.555556;-2.419705E-02;-7.703993E-03
3:57:51;23/12/2015;1.519097E-02;7.034867E-02;4.521123E-03;0.2828414;7.052951E-03;-3.555556;-2.398004E-02;-7.378472E-03
3:58:11;23/12/2015;1.591435E-02;7.016782E-02;4.521123E-03;0.2824798;7.269965E-03;-3.555556;-2.387153E-02;-7.378472E-03
3:58:31;23/12/2015;1.591435E-02;7.034867E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.398004E-02;-7.703993E-03
3:58:51;23/12/2015;1.555266E-02;7.016782E-02;4.340278E-03;0.2821181;7.161458E-03;-3.555556;-2.387153E-02;-7.703993E-03
3:59:11;23/12/2015;1.555266E-02;7.052951E-02;4.340278E-03;0.2819372;7.378472E-03;-3.555556;-2.430556E-02;-7.378472E-03
3:59:31;23/12/2015;1.537182E-02;7.034867E-02;4.521123E-03;0.2822989;7.486979E-03;-3.555556;-2.408854E-02;-7.486979E-03
3:59:51;23/12/2015;1.555266E-02;7.016782E-02;4.521123E-03;0.2822989;7.161458E-03;-3.555556;-2.387153E-02;-7.269965E-03
4:00:11;23/12/2015;1.537182E-02;7.034867E-02;4.521123E-03;0.2824798;7.052951E-03;-3.555556;-2.419705E-02;-7.378472E-03
4:00:31;23/12/2015;1.537182E-02;6.980614E-02;4.521123E-03;0.2826606;7.161458E-03;-3.555556;-2.376302E-02;-7.378472E-03
4:00:51;23/12/2015;1.573351E-02;6.980614E-02;4.521123E-03;0.2821181;7.161458E-03;-3.555556;-2.419705E-02;-7.703993E-03
4:01:11;23/12/2015;1.537182E-02;7.034867E-02;4.701968E-03;0.2819372;7.161458E-03;-3.555556;-2.398004E-02;-7.486979E-03
4:01:31;23/12/2015;1.519097E-02;6.998698E-02;4.159433E-03;0.2821181;7.161458E-03;-3.555556;-2.408854E-02;-7.378472E-03
4:01:51;23/12/2015;1.519097E-02;7.016782E-02;4.521123E-03;0.2819372;6.835938E-03;-3.555556;-2.376302E-02;-7.595486E-03
4:02:11;23/12/2015;1.537182E-02;6.980614E-02;4.340278E-03;0.2817564;7.052951E-03;-3.555556;-2.408854E-02;-7.161458E-03
4:02:31;23/12/2015;1.519097E-02;6.980614E-02;4.340278E-03;0.2819372;7.052951E-03;-3.555556;-2.387153E-02;-7.269965E-03
4:02:51;23/12/2015;1.446759E-02;7.016782E-02;4.521123E-03;0.2821181;7.161458E-03;-3.555556;-2.430556E-02;-7.486979E-03
4:03:11;23/12/2015;1.537182E-02;6.998698E-02;4.340278E-03;0.2824798;7.269965E-03;-3.555556;-2.408854E-02;-7.269965E-03
4:03:31;23/12/2015;1.482928E-02;6.962529E-02;4.521123E-03;0.2821181;7.052951E-03;-3.555556;-2.419705E-02;-7.486979E-03
4:03:51;23/12/2015;1.501013E-02;6.998698E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.441406E-02;-7.052951E-03
4:04:11;23/12/2015;1.501013E-02;6.962529E-02;3.978588E-03;0.2822989;6.944444E-03;-3.555556;-2.419705E-02;-7.269965E-03
4:04:31;23/12/2015;1.519097E-02;6.980614E-02;4.159433E-03;0.2819372;6.727431E-03;-3.555556;-2.408854E-02;-7.269965E-03
4:04:51;23/12/2015;1.464844E-02;7.034867E-02;4.521123E-03;0.2821181;6.727431E-03;-3.555556;-2.387153E-02;-7.595486E-03
4:05:11;23/12/2015;1.537182E-02;7.052951E-02;4.159433E-03;0.2819372;6.944444E-03;-3.555556;-2.387153E-02;-7.486979E-03
4:05:31;23/12/2015;1.464844E-02;6.962529E-02;4.340278E-03;0.2821181;6.618924E-03;-3.555556;-2.408854E-02;-7.486979E-03
4:05:51;23/12/2015;1.464844E-02;6.980614E-02;4.159433E-03;0.2817564;6.835938E-03;-3.555556;-2.398004E-02;-7.269965E-03
4:06:11;23/12/2015;1.519097E-02;6.980614E-02;4.159433E-03;0.2822989;6.618924E-03;-3.555556;-2.398004E-02;-7.703993E-03
4:06:31;23/12/2015;1.501013E-02;6.962529E-02;4.340278E-03;0.2822989;6.835938E-03;-3.555556;-2.408854E-02;-7.703993E-03
4:06:51;23/12/2015;1.555266E-02;6.944445E-02;3.978588E-03;0.2819372;7.052951E-03;-3.555556;-2.419705E-02;-7.269965E-03
4:07:11;23/12/2015;1.482928E-02;6.980614E-02;3.797743E-03;0.2822989;6.835938E-03;-3.555556;-2.408854E-02;-7.378472E-03
4:07:31;23/12/2015;1.519097E-02;6.980614E-02;3.978588E-03;0.2817564;6.944444E-03;-3.555556;-2.441406E-02;-7.269965E-03
4:07:51;23/12/2015;1.501013E-02;6.962529E-02;4.340278E-03;0.2819372;6.944444E-03;-3.555556;-2.419705E-02;-7.595486E-03
4:08:11;23/12/2015;1.501013E-02;6.980614E-02;4.159433E-03;0.2821181;6.835938E-03;-3.555556;-2.441406E-02;-7.595486E-03
4:08:31;23/12/2015;1.519097E-02;6.980614E-02;4.159433E-03;0.2822989;6.835938E-03;-3.555556;-2.387153E-02;-7.378472E-03
4:08:51;23/12/2015;1.446759E-02;6.998698E-02;3.978588E-03;0.2822989;7.161458E-03;-3.555556;-2.463108E-02;-7.269965E-03
4:09:11;23/12/2015;1.464844E-02;6.962529E-02;4.340278E-03;0.2824798;7.486979E-03;-3.555556;-2.441406E-02;-7.595486E-03
4:09:31;23/12/2015;1.501013E-02;6.962529E-02;4.521123E-03;0.2824798;7.161458E-03;-3.555556;-2.463108E-02;-7.378472E-03
4:09:51;23/12/2015;1.446759E-02;6.998698E-02;4.701968E-03;0.2826606;6.944444E-03;-3.555556;-2.408854E-02;-7.161458E-03
4:10:11;23/12/2015;1.446759E-02;6.980614E-02;4.159433E-03;0.2822989;6.944444E-03;-3.555556;-2.419705E-02;-7.378472E-03
4:10:31;23/12/2015;1.446759E-02;6.980614E-02;3.616898E-03;0.2821181;6.944444E-03;-3.555556;-2.430556E-02;-7.161458E-03
4:10:51;23/12/2015;1.464844E-02;6.998698E-02;3.797743E-03;0.2822989;6.944444E-03;-3.555556;-2.430556E-02;-7.161458E-03
4:11:11;23/12/2015;1.428675E-02;6.998698E-02;3.436053E-03;0.2821181;6.727431E-03;-3.555556;-2.419705E-02;-7.486979E-03
4:11:31;23/12/2015;1.519097E-02;6.944445E-02;3.978588E-03;0.2819372;7.052951E-03;-3.555556;-2.441406E-02;-7.269965E-03
4:11:51;23/12/2015;1.446759E-02;7.016782E-02;4.159433E-03;0.2819372;7.161458E-03;-3.555556;-2.430556E-02;-7.161458E-03
4:12:11;23/12/2015;1.537182E-02;7.016782E-02;3.978588E-03;0.2819372;7.378472E-03;-3.555556;-2.430556E-02;-0.0078125
4:12:31;23/12/2015;1.501013E-02;6.980614E-02;3.616898E-03;0.2821181;7.269965E-03;-3.555556;-2.430556E-02;-7.269965E-03
4:12:51;23/12/2015;1.501013E-02;6.962529E-02;3.797743E-03;0.2819372;7.052951E-03;-3.555556;-2.387153E-02;-7.703993E-03
4:13:11;23/12/2015;1.446759E-02;6.998698E-02;4.159433E-03;0.2822989;7.161458E-03;-3.555556;-2.408854E-02;-7.378472E-03
4:13:31;23/12/2015;1.519097E-02;6.980614E-02;3.797743E-03;0.2819372;7.269965E-03;-3.555556;-2.430556E-02;-7.378472E-03
4:13:51;23/12/2015;1.501013E-02;7.016782E-02;3.797743E-03;0.2821181;7.052951E-03;-3.555556;-2.376302E-02;-7.486979E-03
4:14:11;23/12/2015;1.464844E-02;6.962529E-02;3.797743E-03;0.2817564;7.052951E-03;-3.555556;-2.398004E-02;-7.052951E-03
4:14:31;23/12/2015;1.519097E-02;6.962529E-02;3.255208E-03;0.2815755;6.835938E-03;-3.555556;-2.398004E-02;-7.269965E-03
4:14:51;23/12/2015;1.446759E-02;0.0692636;3.978588E-03;0.2815755;6.944444E-03;-3.555556;-2.387153E-02;-7.378472E-03
4:15:11;23/12/2015;1.464844E-02;0.0692636;3.978588E-03;0.2817564;7.052951E-03;-3.555556;-2.408854E-02;-7.595486E-03
4:15:31;23/12/2015;1.501013E-02;6.962529E-02;3.978588E-03;0.281033;7.052951E-03;-3.555556;-2.419705E-02;-7.595486E-03
4:15:51;23/12/2015;1.446759E-02;0.0692636;3.616898E-03;0.2817564;7.052951E-03;-3.555556;-2.398004E-02;-7.595486E-03
4:16:11;23/12/2015;1.446759E-02;6.962529E-02;3.978588E-03;0.2817564;7.161458E-03;-3.555556;-2.419705E-02;-7.703993E-03
4:16:31;23/12/2015;1.464844E-02;6.944445E-02;3.797743E-03;0.2817564;7.161458E-03;-3.555556;-2.408854E-02;-7.595486E-03
4:16:51;23/12/2015;1.356337E-02;6.962529E-02;3.797743E-03;0.2819372;6.944444E-03;-3.555556;-2.419705E-02;-7.595486E-03
4:17:11;23/12/2015;1.446759E-02;6.908276E-02;3.978588E-03;0.2813947;6.944444E-03;-3.555556;-2.398004E-02;-7.486979E-03
4:17:31;23/12/2015;1.446759E-02;6.908276E-02;3.978588E-03;0.2815755;7.161458E-03;-3.555556;-2.408854E-02;-7.595486E-03
4:17:51;23/12/2015;1.446759E-02;0.0692636;3.797743E-03;0.2817564;6.835938E-03;-3.555556;-2.376302E-02;-7.703993E-03
4:18:11;23/12/2015;1.464844E-02;6.944445E-02;3.797743E-03;0.2819372;7.052951E-03;-3.555556;-2.376302E-02;-0.0078125
4:18:31;23/12/2015;1.537182E-02;6.962529E-02;3.978588E-03;0.2815755;7.052951E-03;-3.555556;-2.430556E-02;-7.269965E-03
4:18:51;23/12/2015;1.482928E-02;6.944445E-02;3.978588E-03;0.2817564;7.161458E-03;-3.555556;-2.398004E-02;-7.378472E-03
4:19:11;23/12/2015;1.519097E-02;6.944445E-02;3.978588E-03;0.2817564;7.052951E-03;-3.555556;-2.354601E-02;-7.595486E-03
4:19:31;23/12/2015;1.446759E-02;6.908276E-02;3.978588E-03;0.2819372;7.161458E-03;-3.555556;-2.430556E-02;-7.486979E-03
4:19:51;23/12/2015;1.482928E-02;6.944445E-02;3.616898E-03;0.2821181;7.269965E-03;-3.555556;-2.408854E-02;-7.486979E-03
