Time;Date;PI-01 Liquid_HC;PI-02 Gas_HC;PI-03 Inert;PI-04 H2O;PI-05 Elicra;PI-06 Nabertherm;PI-07 Outlet Reactor;PI-08 RGA Effluent Inlet
0:06:52;24/12/2015;4.521123E-03;0.6298828;1.211661E-02;0.5034722;6.727431E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:07:12;24/12/2015;4.701968E-03;0.6298828;1.229745E-02;0.5031105;6.727431E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:07:32;24/12/2015;4.521123E-03;0.6293403;1.229745E-02;0.5032914;6.618924E-03;-3.555556;-2.723524E-02;-6.293403E-03
0:07:52;24/12/2015;4.340278E-03;0.6293403;1.211661E-02;0.5034722;6.727431E-03;-3.555556;-2.734375E-02;-6.510417E-03
0:08:12;24/12/2015;5.244502E-03;0.6298828;1.229745E-02;0.5031105;6.944444E-03;-3.555556;-2.756076E-02;-6.184896E-03
0:08:32;24/12/2015;4.521123E-03;0.629702;1.193576E-02;0.5031105;6.727431E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:08:52;24/12/2015;4.701968E-03;0.6295211;1.157407E-02;0.5031105;6.727431E-03;-3.555556;-2.756076E-02;-6.40191E-03
0:09:12;24/12/2015;4.882813E-03;0.629702;1.175492E-02;0.503653;6.835938E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:09:32;24/12/2015;4.340278E-03;0.629702;1.211661E-02;0.5031105;6.944444E-03;-3.555556;-2.723524E-02;-6.510417E-03
0:09:52;24/12/2015;4.340278E-03;0.629702;1.229745E-02;0.5032914;6.727431E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:10:12;24/12/2015;4.521123E-03;0.6291595;1.193576E-02;0.503653;6.618924E-03;-3.555556;-2.734375E-02;-6.618924E-03
0:10:32;24/12/2015;4.882813E-03;0.6295211;1.229745E-02;0.5029297;6.727431E-03;-3.555556;-2.745226E-02;-6.076389E-03
0:10:52;24/12/2015;4.701968E-03;0.629702;0.0124783;0.5032914;6.510417E-03;-3.555556;-2.745226E-02;-6.618924E-03
0:11:12;24/12/2015;4.882813E-03;0.6300637;1.175492E-02;0.5034722;6.835938E-03;-3.555556;-2.723524E-02;-6.40191E-03
0:11:32;24/12/2015;4.701968E-03;0.6295211;0.0124783;0.5027488;6.835938E-03;-3.555556;-2.723524E-02;-6.40191E-03
0:11:52;24/12/2015;4.159433E-03;0.629702;1.229745E-02;0.5029297;6.727431E-03;-3.555556;-2.701823E-02;-6.40191E-03
0:12:12;24/12/2015;5.606192E-03;0.629702;1.193576E-02;0.5032914;6.618924E-03;-3.555556;-2.723524E-02;-6.076389E-03
0:12:32;24/12/2015;5.425347E-03;0.629702;0.0124783;0.502568;7.052951E-03;-3.555556;-2.723524E-02;-6.184896E-03
0:12:52;24/12/2015;5.063657E-03;0.629702;0.0124783;0.5031105;6.944444E-03;-3.555556;-2.756076E-02;-5.859375E-03
0:13:12;24/12/2015;4.340278E-03;0.629702;1.265914E-02;0.5029297;6.618924E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:13:32;24/12/2015;4.701968E-03;0.6295211;1.211661E-02;0.5031105;6.510417E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:13:52;24/12/2015;4.521123E-03;0.6291595;1.211661E-02;0.5031105;6.510417E-03;-3.555556;-2.690972E-02;-5.967882E-03
0:14:12;24/12/2015;5.244502E-03;0.6291595;0.0124783;0.5032914;6.835938E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:14:32;24/12/2015;5.606192E-03;0.6293403;1.229745E-02;0.5034722;6.727431E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:14:52;24/12/2015;4.701968E-03;0.6291595;0.0124783;0.5032914;6.727431E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:15:12;24/12/2015;5.244502E-03;0.6291595;1.265914E-02;0.5029297;6.835938E-03;-3.555556;-2.723524E-02;-6.293403E-03
0:15:32;24/12/2015;4.340278E-03;0.6295211;1.211661E-02;0.5032914;6.618924E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:15:52;24/12/2015;5.063657E-03;0.6295211;1.229745E-02;0.5029297;6.727431E-03;-3.555556;-2.734375E-02;-6.510417E-03
0:16:12;24/12/2015;5.244502E-03;0.6293403;1.211661E-02;0.503653;6.40191E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:16:32;24/12/2015;4.701968E-03;0.6295211;1.229745E-02;0.5032914;6.510417E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:16:52;24/12/2015;4.701968E-03;0.6295211;1.211661E-02;0.5032914;6.727431E-03;-3.555556;-2.723524E-02;-6.293403E-03
0:17:12;24/12/2015;4.521123E-03;0.6291595;1.211661E-02;0.5034722;6.40191E-03;-3.555556;-2.723524E-02;-6.293403E-03
0:17:32;24/12/2015;4.701968E-03;0.6298828;0.0124783;0.5034722;6.40191E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:17:52;24/12/2015;4.701968E-03;0.6293403;1.211661E-02;0.5031105;6.727431E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:18:12;24/12/2015;4.159433E-03;0.629702;1.193576E-02;0.5029297;6.40191E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:18:32;24/12/2015;4.521123E-03;0.6298828;1.229745E-02;0.5027488;6.40191E-03;-3.555556;-2.723524E-02;-6.727431E-03
0:18:52;24/12/2015;4.701968E-03;0.629702;1.211661E-02;0.5032914;6.40191E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:19:12;24/12/2015;4.882813E-03;0.6298828;0.0124783;0.5031105;6.510417E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:19:32;24/12/2015;5.063657E-03;0.629702;1.265914E-02;0.5031105;6.510417E-03;-3.555556;-2.680122E-02;-6.293403E-03
0:19:52;24/12/2015;4.701968E-03;0.6298828;0.0124783;0.5031105;6.510417E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:20:12;24/12/2015;4.159433E-03;0.6293403;0.0124783;0.5032914;6.727431E-03;-3.555556;-2.745226E-02;-5.967882E-03
0:20:32;24/12/2015;4.521123E-03;0.629702;1.283999E-02;0.5034722;6.618924E-03;-3.555556;-2.745226E-02;-6.510417E-03
0:20:52;24/12/2015;4.701968E-03;0.6295211;1.265914E-02;0.503653;6.835938E-03;-3.555556;-2.712674E-02;-6.40191E-03
0:21:12;24/12/2015;3.978588E-03;0.629702;1.283999E-02;0.503653;6.618924E-03;-3.555556;-2.701823E-02;-6.293403E-03
0:21:32;24/12/2015;4.340278E-03;0.6298828;1.283999E-02;0.5032914;6.727431E-03;-3.555556;-2.723524E-02;-6.184896E-03
0:21:52;24/12/2015;4.701968E-03;0.6293403;0.0124783;0.5034722;7.052951E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:22:12;24/12/2015;4.521123E-03;0.6293403;0.0124783;0.5034722;6.727431E-03;-3.555556;-2.712674E-02;-6.076389E-03
0:22:32;24/12/2015;4.882813E-03;0.6295211;1.229745E-02;0.5034722;6.727431E-03;-3.555556;-2.712674E-02;-6.076389E-03
0:22:52;24/12/2015;4.340278E-03;0.6293403;1.229745E-02;0.5032914;6.510417E-03;-3.555556;-2.734375E-02;-6.293403E-03
0:23:12;24/12/2015;4.701968E-03;0.629702;0.0124783;0.5032914;6.835938E-03;-3.555556;-2.745226E-02;-5.859375E-03
0:23:32;24/12/2015;4.882813E-03;0.6289786;1.229745E-02;0.5034722;6.727431E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:23:52;24/12/2015;4.882813E-03;0.6289786;1.283999E-02;0.5031105;6.293403E-03;-3.555556;-2.680122E-02;-6.293403E-03
0:24:12;24/12/2015;5.063657E-03;0.6295211;1.265914E-02;0.5032914;6.40191E-03;-3.555556;-2.745226E-02;-6.076389E-03
0:24:32;24/12/2015;5.425347E-03;0.6295211;1.265914E-02;0.5031105;6.510417E-03;-3.555556;-2.766927E-02;-6.184896E-03
0:24:52;24/12/2015;4.159433E-03;0.6291595;1.302083E-02;0.5038339;6.40191E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:25:12;24/12/2015;3.978588E-03;0.6293403;1.283999E-02;0.5032914;6.510417E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:25:32;24/12/2015;5.063657E-03;0.629702;1.338252E-02;0.5034722;6.835938E-03;-3.555556;-2.766927E-02;-6.184896E-03
0:25:52;24/12/2015;4.340278E-03;0.6298828;1.283999E-02;0.5031105;6.618924E-03;-3.555556;-2.734375E-02;-6.510417E-03
0:26:12;24/12/2015;4.340278E-03;0.6293403;1.229745E-02;0.5032914;6.618924E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:26:32;24/12/2015;4.521123E-03;0.6291595;1.229745E-02;0.5029297;6.510417E-03;-3.555556;-2.756076E-02;-6.40191E-03
0:26:52;24/12/2015;4.340278E-03;0.6293403;0.0124783;0.5031105;6.40191E-03;-3.555556;-2.701823E-02;-6.510417E-03
0:27:12;24/12/2015;4.340278E-03;0.629702;0.0124783;0.5031105;6.618924E-03;-3.555556;-2.745226E-02;-5.967882E-03
0:27:32;24/12/2015;5.063657E-03;0.6291595;0.0124783;0.5032914;6.293403E-03;-3.555556;-2.756076E-02;-6.40191E-03
0:27:52;24/12/2015;4.340278E-03;0.6291595;1.283999E-02;0.5034722;6.618924E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:28:12;24/12/2015;4.159433E-03;0.629702;1.229745E-02;0.5031105;6.510417E-03;-3.555556;-2.766927E-02;-5.967882E-03
0:28:32;24/12/2015;3.978588E-03;0.629702;1.229745E-02;0.5029297;6.618924E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:28:52;24/12/2015;3.978588E-03;0.6293403;1.265914E-02;0.5032914;6.40191E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:29:12;24/12/2015;3.797743E-03;0.6291595;1.229745E-02;0.5038339;6.727431E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:29:32;24/12/2015;3.616898E-03;0.6289786;1.283999E-02;0.5032914;6.835938E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:29:52;24/12/2015;4.701968E-03;0.6293403;1.265914E-02;0.503653;6.727431E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:30:12;24/12/2015;4.340278E-03;0.6300637;1.265914E-02;0.5038339;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:30:32;24/12/2015;4.159433E-03;0.629702;0.0124783;0.503653;6.835938E-03;-3.555556;-2.766927E-02;-6.510417E-03
0:30:52;24/12/2015;4.340278E-03;0.6295211;1.265914E-02;0.5031105;6.727431E-03;-3.555556;-2.756076E-02;-6.510417E-03
0:31:12;24/12/2015;4.882813E-03;0.6289786;1.211661E-02;0.503653;6.618924E-03;-3.555556;-2.766927E-02;-6.184896E-03
0:31:32;24/12/2015;4.340278E-03;0.6291595;0.0124783;0.5038339;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:31:52;24/12/2015;3.978588E-03;0.6291595;1.265914E-02;0.503653;6.510417E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:32:12;24/12/2015;3.797743E-03;0.6291595;1.265914E-02;0.5034722;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:32:32;24/12/2015;3.978588E-03;0.6293403;1.265914E-02;0.5032914;6.293403E-03;-3.555556;-2.723524E-02;-6.510417E-03
0:32:52;24/12/2015;4.340278E-03;0.629702;1.265914E-02;0.5032914;6.510417E-03;-3.555556;-2.756076E-02;-6.40191E-03
0:33:12;24/12/2015;3.797743E-03;0.6295211;1.229745E-02;0.5034722;6.293403E-03;-3.555556;-2.777778E-02;-6.618924E-03
0:33:32;24/12/2015;4.159433E-03;0.6291595;1.283999E-02;0.5032914;6.727431E-03;-3.555556;-2.788628E-02;-6.076389E-03
0:33:52;24/12/2015;3.978588E-03;0.6295211;1.229745E-02;0.5034722;6.618924E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:34:12;24/12/2015;4.159433E-03;0.6293403;1.283999E-02;0.5032914;6.293403E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:34:32;24/12/2015;4.701968E-03;0.6291595;1.229745E-02;0.5032914;6.40191E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:34:52;24/12/2015;3.978588E-03;0.6289786;1.265914E-02;0.5034722;6.727431E-03;-3.555556;-2.756076E-02;-6.184896E-03
0:35:12;24/12/2015;4.521123E-03;0.6293403;0.0124783;0.503653;6.510417E-03;-3.555556;-2.734375E-02;-6.184896E-03
0:35:32;24/12/2015;3.797743E-03;0.6293403;1.283999E-02;0.5032914;6.510417E-03;-3.555556;-2.766927E-02;-6.184896E-03
0:35:52;24/12/2015;3.978588E-03;0.6291595;1.229745E-02;0.5032914;6.727431E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:36:12;24/12/2015;4.521123E-03;0.6291595;1.211661E-02;0.5034722;6.618924E-03;-3.555556;-2.756076E-02;-6.184896E-03
0:36:32;24/12/2015;3.797743E-03;0.6295211;1.229745E-02;0.5032914;6.835938E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:36:52;24/12/2015;4.159433E-03;0.6295211;1.229745E-02;0.5038339;6.727431E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:37:12;24/12/2015;3.797743E-03;0.6295211;1.302083E-02;0.5032914;6.835938E-03;-3.555556;-2.756076E-02;-5.967882E-03
0:37:32;24/12/2015;3.797743E-03;0.6293403;0.0124783;0.5032914;6.727431E-03;-3.555556;-2.745226E-02;-5.967882E-03
0:37:52;24/12/2015;4.340278E-03;0.6295211;1.265914E-02;0.5034722;6.835938E-03;-3.555556;-2.734375E-02;-6.40191E-03
0:38:12;24/12/2015;3.978588E-03;0.6291595;0.0124783;0.5034722;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:38:32;24/12/2015;3.616898E-03;0.6291595;1.211661E-02;0.5034722;6.510417E-03;-3.555556;-2.701823E-02;-6.40191E-03
0:38:52;24/12/2015;3.616898E-03;0.6289786;0.0124783;0.5038339;6.835938E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:39:12;24/12/2015;3.436053E-03;0.6291595;1.283999E-02;0.5034722;6.835938E-03;-3.555556;-2.734375E-02;-6.40191E-03
0:39:32;24/12/2015;4.159433E-03;0.6293403;1.302083E-02;0.503653;6.944444E-03;-3.555556;-2.734375E-02;-6.510417E-03
0:39:52;24/12/2015;3.436053E-03;0.6295211;0.0124783;0.5034722;6.835938E-03;-3.555556;-2.734375E-02;-6.510417E-03
0:40:12;24/12/2015;3.978588E-03;0.6291595;1.283999E-02;0.5032914;6.40191E-03;-3.555556;-2.745226E-02;-6.618924E-03
0:40:32;24/12/2015;3.797743E-03;0.6291595;0.0124783;0.5031105;6.835938E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:40:52;24/12/2015;3.797743E-03;0.6295211;1.229745E-02;0.5029297;6.618924E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:41:12;24/12/2015;3.797743E-03;0.6293403;0.0124783;0.5032914;6.510417E-03;-3.555556;-2.756076E-02;-6.510417E-03
0:41:32;24/12/2015;3.797743E-03;0.6293403;0.0124783;0.5032914;6.835938E-03;-3.555556;-2.745226E-02;-6.293403E-03
0:41:52;24/12/2015;4.159433E-03;0.6293403;1.265914E-02;0.5032914;6.727431E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:42:12;24/12/2015;3.978588E-03;0.6293403;1.265914E-02;0.5034722;6.727431E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:42:32;24/12/2015;3.978588E-03;0.6291595;1.265914E-02;0.5031105;6.835938E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:42:52;24/12/2015;3.978588E-03;0.6293403;1.283999E-02;0.5032914;6.618924E-03;-3.555556;-2.745226E-02;-6.184896E-03
0:43:12;24/12/2015;4.521123E-03;0.6291595;1.283999E-02;0.5032914;6.618924E-03;-3.555556;-0.0281033;-6.184896E-03
0:43:32;24/12/2015;3.436053E-03;0.6291595;1.302083E-02;0.5031105;6.835938E-03;-3.555556;-2.756076E-02;-6.184896E-03
0:43:52;24/12/2015;3.797743E-03;0.6289786;1.265914E-02;0.5031105;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:44:12;24/12/2015;4.159433E-03;0.6291595;1.265914E-02;0.5034722;6.618924E-03;-3.555556;-2.777778E-02;-6.510417E-03
0:44:32;24/12/2015;3.616898E-03;0.6289786;1.229745E-02;0.5032914;6.727431E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:44:52;24/12/2015;3.797743E-03;0.6291595;0.0124783;0.5029297;6.618924E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:45:12;24/12/2015;4.701968E-03;0.6289786;1.265914E-02;0.5031105;6.727431E-03;-3.555556;-0.0281033;-6.184896E-03
0:45:32;24/12/2015;4.521123E-03;0.6293403;0.0124783;0.5027488;6.727431E-03;-3.555556;-2.777778E-02;-6.184896E-03
0:45:52;24/12/2015;3.436053E-03;0.6291595;1.283999E-02;0.5031105;6.944444E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:46:12;24/12/2015;3.978588E-03;0.629702;1.265914E-02;0.5029297;6.618924E-03;-3.555556;-2.766927E-02;-5.859375E-03
0:46:32;24/12/2015;3.978588E-03;0.6291595;0.0124783;0.5031105;6.835938E-03;-3.555556;-2.745226E-02;-6.076389E-03
0:46:52;24/12/2015;4.340278E-03;0.6293403;1.283999E-02;0.503653;6.618924E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:47:12;24/12/2015;4.340278E-03;0.6289786;0.0124783;0.5032914;6.618924E-03;-3.555556;-2.756076E-02;-6.076389E-03
0:47:32;24/12/2015;3.255208E-03;0.6293403;1.211661E-02;0.5029297;6.510417E-03;-3.555556;-2.745226E-02;-6.076389E-03
0:47:52;24/12/2015;3.616898E-03;0.6289786;1.211661E-02;0.5031105;6.618924E-03;-3.555556;-2.734375E-02;-6.293403E-03
0:48:12;24/12/2015;3.978588E-03;0.6286169;1.283999E-02;0.5031105;6.727431E-03;-3.555556;-2.756076E-02;-5.859375E-03
0:48:32;24/12/2015;3.616898E-03;0.6286169;0.0124783;0.5032914;6.618924E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:48:52;24/12/2015;3.797743E-03;0.6295211;1.265914E-02;0.5031105;6.944444E-03;-3.555556;-2.766927E-02;-6.076389E-03
0:49:12;24/12/2015;3.616898E-03;0.6291595;1.265914E-02;0.5032914;6.510417E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:49:32;24/12/2015;3.255208E-03;0.6287977;1.229745E-02;0.5032914;6.618924E-03;-3.555556;-2.788628E-02;-6.184896E-03
0:49:52;24/12/2015;4.159433E-03;0.6287977;0.0124783;0.5032914;6.510417E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:50:12;24/12/2015;3.978588E-03;0.6289786;1.265914E-02;0.5034722;6.293403E-03;-3.555556;-2.766927E-02;-5.967882E-03
0:50:32;24/12/2015;3.255208E-03;0.6286169;0.0124783;0.5032914;6.727431E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:50:52;24/12/2015;3.616898E-03;0.6287977;0.0124783;0.5032914;6.727431E-03;-3.555556;-2.777778E-02;-6.40191E-03
0:51:12;24/12/2015;3.797743E-03;0.6289786;1.302083E-02;0.5029297;6.510417E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:51:32;24/12/2015;3.978588E-03;0.6295211;1.302083E-02;0.5031105;6.618924E-03;-3.555556;-2.777778E-02;-6.184896E-03
0:51:52;24/12/2015;3.616898E-03;0.6287977;1.265914E-02;0.5034722;6.618924E-03;-3.555556;-2.734375E-02;-6.076389E-03
0:52:12;24/12/2015;4.882813E-03;0.6287977;1.265914E-02;0.5029297;6.293403E-03;-3.555556;-2.777778E-02;-6.076389E-03
0:52:32;24/12/2015;3.436053E-03;0.6287977;1.283999E-02;0.5034722;6.510417E-03;-3.555556;-2.766927E-02;-6.293403E-03
0:52:52;24/12/2015;3.616898E-03;0.6291595;1.265914E-02;0.5032914;6.510417E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:53:12;24/12/2015;3.616898E-03;0.6287977;1.265914E-02;0.5032914;6.510417E-03;-3.555556;-2.756076E-02;-5.967882E-03
0:53:32;24/12/2015;3.436053E-03;0.6291595;1.283999E-02;0.5032914;6.835938E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:53:52;24/12/2015;3.978588E-03;0.6287977;1.283999E-02;0.5032914;6.618924E-03;-3.555556;-2.777778E-02;-6.510417E-03
0:54:12;24/12/2015;3.616898E-03;0.6291595;1.265914E-02;0.5032914;6.727431E-03;-3.555556;-2.745226E-02;-6.076389E-03
0:54:32;24/12/2015;3.436053E-03;0.6291595;1.302083E-02;0.5038339;6.727431E-03;-3.555556;-2.766927E-02;-6.40191E-03
0:54:52;24/12/2015;3.616898E-03;0.6293403;1.302083E-02;0.5040147;6.727431E-03;-3.555556;-2.777778E-02;-6.184896E-03
0:55:12;24/12/2015;3.255208E-03;0.6286169;1.265914E-02;0.503653;6.618924E-03;-3.555556;-2.788628E-02;-6.293403E-03
0:55:32;24/12/2015;3.436053E-03;0.6289786;0.0124783;0.5034722;6.727431E-03;-3.555556;-2.756076E-02;-6.293403E-03
0:55:52;24/12/2015;3.436053E-03;0.6289786;0.0124783;0.5032914;6.293403E-03;-3.555556;-2.788628E-02;-6.293403E-03
0:56:12;24/12/2015;4.340278E-03;0.6289786;1.211661E-02;0.5031105;6.618924E-03;-3.555556;-2.788628E-02;-6.293403E-03
0:56:32;24/12/2015;3.797743E-03;0.6289786;1.229745E-02;0.5032914;6.40191E-03;-3.555556;-2.788628E-02;-6.40191E-03
0:56:52;24/12/2015;3.255208E-03;0.6287977;1.265914E-02;0.5031105;6.835938E-03;-3.555556;-2.777778E-02;-6.184896E-03
0:57:12;24/12/2015;3.797743E-03;0.6287977;1.229745E-02;0.5034722;6.618924E-03;-3.555556;-2.777778E-02;-6.293403E-03
0:57:32;24/12/2015;3.436053E-03;0.6287977;1.265914E-02;0.5032914;6.944444E-03;-3.555556;-2.777778E-02;-6.40191E-03
0:57:52;24/12/2015;3.616898E-03;0.6293403;1.302083E-02;0.5032914;6.618924E-03;-3.555556;-2.788628E-02;-6.510417E-03
0:58:12;24/12/2015;3.797743E-03;0.6289786;1.283999E-02;0.5031105;6.727431E-03;-3.555556;-0.0281033;-6.727431E-03
0:58:32;24/12/2015;3.797743E-03;0.6289786;1.320168E-02;0.5031105;6.510417E-03;-3.555556;-2.788628E-02;-6.293403E-03
0:58:52;24/12/2015;3.616898E-03;0.6287977;1.283999E-02;0.5031105;6.727431E-03;-3.555556;-2.777778E-02;-6.510417E-03
0:59:12;24/12/2015;3.616898E-03;0.6289786;1.283999E-02;0.5034722;6.40191E-03;-3.555556;-2.788628E-02;-6.293403E-03
0:59:32;24/12/2015;3.797743E-03;0.6289786;1.320168E-02;0.5029297;6.944444E-03;-3.555556;-2.745226E-02;-6.40191E-03
0:59:52;24/12/2015;3.436053E-03;0.6287977;1.283999E-02;0.5029297;6.618924E-03;-3.555556;-2.777778E-02;-6.40191E-03
1:00:12;24/12/2015;3.074363E-03;0.6287977;1.265914E-02;0.5027488;6.618924E-03;-3.555556;-2.799479E-02;-6.618924E-03
1:00:32;24/12/2015;3.255208E-03;0.6287977;1.283999E-02;0.5029297;6.293403E-03;-3.555556;-2.821181E-02;-6.40191E-03
1:00:52;24/12/2015;3.074363E-03;0.6289786;1.283999E-02;0.5027488;6.727431E-03;-3.555556;-2.821181E-02;-6.510417E-03
1:01:12;24/12/2015;3.074363E-03;0.6284361;1.265914E-02;0.5027488;6.510417E-03;-3.555556;-2.821181E-02;-6.618924E-03
1:01:32;24/12/2015;3.616898E-03;0.6289786;1.265914E-02;0.5032914;6.618924E-03;-3.555556;-2.788628E-02;-6.510417E-03
1:01:52;24/12/2015;3.255208E-03;0.6289786;0.0124783;0.5029297;6.510417E-03;-3.555556;-2.766927E-02;-6.510417E-03
1:02:12;24/12/2015;3.797743E-03;0.6293403;1.302083E-02;0.5031105;6.835938E-03;-3.555556;-2.766927E-02;-6.293403E-03
1:02:32;24/12/2015;2.893519E-03;0.6291595;1.302083E-02;0.5027488;6.944444E-03;-3.555556;-2.745226E-02;-6.293403E-03
1:02:52;24/12/2015;2.893519E-03;0.6291595;1.229745E-02;0.5032914;6.618924E-03;-3.555556;-2.766927E-02;-6.184896E-03
1:03:12;24/12/2015;3.074363E-03;0.6287977;1.283999E-02;0.5034722;6.835938E-03;-3.555556;-2.799479E-02;-6.076389E-03
